ID,Binomial,CommonName,FamilyCommonName,Class,Order,Family,Genus,Species,Subspecies,FunctionalGroup,EPBCStatus,IUCNStatus,MaxStatus,NationalPriorityTaxa,State,Region,RegionCentroidLatitude,RegionCentroidLongitude
4714,Banksia_ionthocarpa_subsp_chrysophoenix,,,,Proteales,Proteaceae,Banksia,ionthocarpa,subsp. chrysophoenix,Shrub,Endangered,Endangered,Endangered,No,Western Australia,Katanning,-32.41332852,117.1792762
4715,Banksia_ionthocarpa_subsp_chrysophoenix,,,,Proteales,Proteaceae,Banksia,ionthocarpa,subsp. chrysophoenix,Shrub,Endangered,Endangered,Endangered,No,Western Australia,Katanning,-32.41332852,117.1792762
4716,Banksia_ionthocarpa_subsp_chrysophoenix,,,,Proteales,Proteaceae,Banksia,ionthocarpa,subsp. chrysophoenix,Shrub,Endangered,Endangered,Endangered,No,Western Australia,Katanning,-32.41332852,117.1792762
4717,Banksia_ionthocarpa_subsp_chrysophoenix,,,,Proteales,Proteaceae,Banksia,ionthocarpa,subsp. chrysophoenix,Shrub,Endangered,Endangered,Endangered,No,Western Australia,Katanning,-32.41332852,117.1792762
4718,Banksia_ionthocarpa_subsp_ionthocarpa,,,,Proteales,Proteaceae,Banksia,ionthocarpa,subsp. ionthocarpa,Shrub,Endangered,Endangered,Endangered,No,Western Australia,Fitzgerald,-34.23074081,119.1504387
4719,Banksia_montana,Stirling Range Dryandra,,,Proteales,Proteaceae,Banksia,montana,,Shrub,Critically Endangered,Critically Endangered,Critically Endangered,Yes,Western Australia,Fitzgerald,-34.23074081,119.1504387
4720,Banksia_vincentia,,,,Proteales,Proteaceae,Banksia,vincentia,,Shrub,Critically Endangered,Critically Endangered,Critically Endangered,No,New South Wales,Jervis,-35.26523623,150.6600222
4721,Acacia_enterocarpa,Jumping-jack Wattle,,,Fabales,Fabaceae,Acacia,enterocarpa,,Shrub,Endangered,,Endangered,No,South Australia,Tintinara,-35.97157537,139.9875087
4722,Acacia_enterocarpa,Jumping-jack Wattle,,,Fabales,Fabaceae,Acacia,enterocarpa,,Shrub,Endangered,,Endangered,No,South Australia,Tintinara,-35.97157537,139.9875087
4723,Acacia_enterocarpa,Jumping-jack Wattle,,,Fabales,Fabaceae,Acacia,enterocarpa,,Shrub,Endangered,,Endangered,No,South Australia,Lowan Mallee,-35.64006379,140.609955
4724,Acacia_enterocarpa,Jumping-jack Wattle,,,Fabales,Fabaceae,Acacia,enterocarpa,,Shrub,Endangered,,Endangered,No,South Australia,Lowan Mallee,-35.64006379,140.609955
4725,Acacia_enterocarpa,Jumping-jack Wattle,,,Fabales,Fabaceae,Acacia,enterocarpa,,Shrub,Endangered,,Endangered,No,South Australia,Lowan Mallee,-35.64006379,140.609955
4726,Acacia_enterocarpa,Jumping-jack Wattle,,,Fabales,Fabaceae,Acacia,enterocarpa,,Shrub,Endangered,,Endangered,No,South Australia,Lowan Mallee,-35.64006379,140.609955
4727,Acacia_enterocarpa,Jumping-jack Wattle,,,Fabales,Fabaceae,Acacia,enterocarpa,,Shrub,Endangered,,Endangered,No,South Australia,Tintinara,-35.97157537,139.9875087
4728,Acacia_enterocarpa,Jumping-jack Wattle,,,Fabales,Fabaceae,Acacia,enterocarpa,,Shrub,Endangered,,Endangered,No,Victoria,Wimmera,-36.5434572,142.1688746
4729,Acacia_enterocarpa,Jumping-jack Wattle,,,Fabales,Fabaceae,Acacia,enterocarpa,,Shrub,Endangered,,Endangered,No,Victoria,Wimmera,-36.5434572,142.1688746
4730,Acacia_enterocarpa,Jumping-jack Wattle,,,Fabales,Fabaceae,Acacia,enterocarpa,,Shrub,Endangered,,Endangered,No,Victoria,Wimmera,-36.5434572,142.1688746
4731,Acacia_enterocarpa,Jumping-jack Wattle,,,Fabales,Fabaceae,Acacia,enterocarpa,,Shrub,Endangered,,Endangered,No,Victoria,Wimmera,-36.5434572,142.1688746
4732,Acacia_enterocarpa,Jumping-jack Wattle,,,Fabales,Fabaceae,Acacia,enterocarpa,,Shrub,Endangered,,Endangered,No,Victoria,Wimmera,-36.5434572,142.1688746
4733,Eucalyptus_camphora_subsp_relicta,,,,Myrtales,Myrtaceae,Eucalyptus,camphora,subsp. relicta,"Shrub,Tree",,Near Threatened,Near Threatened,No,New South Wales,Nightcap,-30.03902622,151.9043727
4734,Eucalyptus_camphora_subsp_relicta,,,,Myrtales,Myrtaceae,Eucalyptus,camphora,subsp. relicta,"Shrub,Tree",,Near Threatened,Near Threatened,No,New South Wales,Nightcap,-30.03902622,151.9043727
4735,Boronia_capitata_subsp_capitata,a shrub,,,Sapindales,Rutaceae,Boronia,capitata,subsp. capitata,Shrub,Endangered,,Endangered,No,Western Australia,Katanning,-32.41332852,117.1792762
4736,Borya_mirabilis,Grampians Pincushion-lily,,,Liliopsida,Boryaceae,Borya,mirabilis,,Shrub,Endangered,,Endangered,No,Victoria,Greater Grampians,-37.25678172,142.3822528
4737,Bossiaea_fragrans,,,,Fabales,Fabaceae,Bossiaea,fragrans,,Shrub,Critically Endangered,,Critically Endangered,No,New South Wales,Inland Slopes,-34.1382346,148.3763939
4738,Bossiaea_fragrans,,,,Fabales,Fabaceae,Bossiaea,fragrans,,Shrub,Critically Endangered,,Critically Endangered,No,New South Wales,Inland Slopes,-34.1382346,148.3763939
4739,Bossiaea_fragrans,,,,Fabales,Fabaceae,Bossiaea,fragrans,,Shrub,Critically Endangered,,Critically Endangered,No,New South Wales,Inland Slopes,-34.1382346,148.3763939
4740,Bossiaea_fragrans,,,,Fabales,Fabaceae,Bossiaea,fragrans,,Shrub,Critically Endangered,,Critically Endangered,No,New South Wales,Inland Slopes,-34.1382346,148.3763939
4741,Bossiaea_fragrans,,,,Fabales,Fabaceae,Bossiaea,fragrans,,Shrub,Critically Endangered,,Critically Endangered,No,New South Wales,Inland Slopes,-34.1382346,148.3763939
4742,Bossiaea_fragrans,,,,Fabales,Fabaceae,Bossiaea,fragrans,,Shrub,Critically Endangered,,Critically Endangered,No,New South Wales,Inland Slopes,-34.1382346,148.3763939
4743,Bossiaea_fragrans,,,,Fabales,Fabaceae,Bossiaea,fragrans,,Shrub,Critically Endangered,,Critically Endangered,No,New South Wales,Inland Slopes,-34.1382346,148.3763939
4744,Acacia_gordonii,,,,Fabales,Fabaceae,Acacia,gordonii,,Shrub,Endangered,,Endangered,No,New South Wales,Wollemi,-33.16202614,150.3893724
4745,Caladenia_actensis,Canberra Spider Orchid,,,Asparagales,Orchidaceae,Caladenia,actensis,,Orchid,Critically Endangered,,Critically Endangered,No,Australian Capital Territory,Murrumbateman,-35.43401712,149.060159
4746,Caladenia_argocalla,White-beauty Spider-orchid,,,Asparagales,Orchidaceae,Caladenia,argocalla,,Orchid,Endangered,,Endangered,No,South Australia,Broughton,-33.59852723,138.730096
4747,Caladenia_argocalla,White-beauty Spider-orchid,,,Asparagales,Orchidaceae,Caladenia,argocalla,,Orchid,Endangered,,Endangered,No,South Australia,Broughton,-33.59852723,138.730096
4748,Caladenia_argocalla,White-beauty Spider-orchid,,,Asparagales,Orchidaceae,Caladenia,argocalla,,Orchid,Endangered,,Endangered,No,South Australia,Broughton,-33.59852723,138.730096
4749,Caladenia_argocalla,White-beauty Spider-orchid,,,Asparagales,Orchidaceae,Caladenia,argocalla,,Orchid,Endangered,,Endangered,No,South Australia,Broughton,-33.59852723,138.730096
4750,Caladenia_argocalla,White-beauty Spider-orchid,,,Asparagales,Orchidaceae,Caladenia,argocalla,,Orchid,Endangered,,Endangered,No,South Australia,Broughton,-33.59852723,138.730096
4751,Caladenia_argocalla,White-beauty Spider-orchid,,,Asparagales,Orchidaceae,Caladenia,argocalla,,Orchid,Endangered,,Endangered,No,South Australia,Broughton,-33.59852723,138.730096
4752,Caladenia_argocalla,White-beauty Spider-orchid,,,Asparagales,Orchidaceae,Caladenia,argocalla,,Orchid,Endangered,,Endangered,No,South Australia,Broughton,-33.59852723,138.730096
4753,Caladenia_argocalla,White-beauty Spider-orchid,,,Asparagales,Orchidaceae,Caladenia,argocalla,,Orchid,Endangered,,Endangered,No,South Australia,Broughton,-33.59852723,138.730096
4754,Caladenia_argocalla,White-beauty Spider-orchid,,,Asparagales,Orchidaceae,Caladenia,argocalla,,Orchid,Endangered,,Endangered,No,South Australia,Broughton,-33.59852723,138.730096
4755,Caladenia_argocalla,White-beauty Spider-orchid,,,Asparagales,Orchidaceae,Caladenia,argocalla,,Orchid,Endangered,,Endangered,No,South Australia,Broughton,-33.59852723,138.730096
4756,Caladenia_argocalla,White-beauty Spider-orchid,,,Asparagales,Orchidaceae,Caladenia,argocalla,,Orchid,Endangered,,Endangered,No,South Australia,Broughton,-33.59852723,138.730096
4757,Caladenia_argocalla,White-beauty Spider-orchid,,,Asparagales,Orchidaceae,Caladenia,argocalla,,Orchid,Endangered,,Endangered,No,South Australia,Mount Lofty Ranges,-34.88766404,138.7623028
4758,Caladenia_argocalla,White-beauty Spider-orchid,,,Asparagales,Orchidaceae,Caladenia,argocalla,,Orchid,Endangered,,Endangered,No,South Australia,Fleurieu,-35.33131139,138.668376
4759,Caladenia_argocalla,White-beauty Spider-orchid,,,Asparagales,Orchidaceae,Caladenia,argocalla,,Orchid,Endangered,,Endangered,No,South Australia,Mount Lofty Ranges,-34.88766404,138.7623028
4760,Caladenia_argocalla,White-beauty Spider-orchid,,,Asparagales,Orchidaceae,Caladenia,argocalla,,Orchid,Endangered,,Endangered,No,South Australia,Mount Lofty Ranges,-34.88766404,138.7623028
4761,Caladenia_argocalla,White-beauty Spider-orchid,,,Asparagales,Orchidaceae,Caladenia,argocalla,,Orchid,Endangered,,Endangered,No,South Australia,Mount Lofty Ranges,-34.88766404,138.7623028
4762,Caladenia_argocalla,White-beauty Spider-orchid,,,Asparagales,Orchidaceae,Caladenia,argocalla,,Orchid,Endangered,,Endangered,No,South Australia,Mount Lofty Ranges,-34.88766404,138.7623028
4763,Caladenia_argocalla,White-beauty Spider-orchid,,,Asparagales,Orchidaceae,Caladenia,argocalla,,Orchid,Endangered,,Endangered,No,South Australia,Mount Lofty Ranges,-34.88766404,138.7623028
4764,Caladenia_argocalla,White-beauty Spider-orchid,,,Asparagales,Orchidaceae,Caladenia,argocalla,,Orchid,Endangered,,Endangered,No,South Australia,Mount Lofty Ranges,-34.88766404,138.7623028
4765,Caladenia_argocalla,White-beauty Spider-orchid,,,Asparagales,Orchidaceae,Caladenia,argocalla,,Orchid,Endangered,,Endangered,No,South Australia,Mount Lofty Ranges,-34.88766404,138.7623028
4766,Caladenia_argocalla,White-beauty Spider-orchid,,,Asparagales,Orchidaceae,Caladenia,argocalla,,Orchid,Endangered,,Endangered,No,South Australia,Mount Lofty Ranges,-34.88766404,138.7623028
4767,Caladenia_argocalla,White-beauty Spider-orchid,,,Asparagales,Orchidaceae,Caladenia,argocalla,,Orchid,Endangered,,Endangered,No,South Australia,Fleurieu,-35.33131139,138.668376
4768,Caladenia_argocalla,White-beauty Spider-orchid,,,Asparagales,Orchidaceae,Caladenia,argocalla,,Orchid,Endangered,,Endangered,No,South Australia,Fleurieu,-35.33131139,138.668376
4769,Caladenia_behrii,Pink-lipped Spider-orchid,,,Asparagales,Orchidaceae,Caladenia,behrii,,Orchid,Endangered,,Endangered,No,South Australia,Mount Lofty Ranges,-34.88766404,138.7623028
4770,Caladenia_behrii,Pink-lipped Spider-orchid,,,Asparagales,Orchidaceae,Caladenia,behrii,,Orchid,Endangered,,Endangered,No,South Australia,Mount Lofty Ranges,-34.88766404,138.7623028
4771,Caladenia_behrii,Pink-lipped Spider-orchid,,,Asparagales,Orchidaceae,Caladenia,behrii,,Orchid,Endangered,,Endangered,No,South Australia,Mount Lofty Ranges,-34.88766404,138.7623028
4772,Caladenia_behrii,Pink-lipped Spider-orchid,,,Asparagales,Orchidaceae,Caladenia,behrii,,Orchid,Endangered,,Endangered,No,South Australia,Mount Lofty Ranges,-34.88766404,138.7623028
4773,Caladenia_behrii,Pink-lipped Spider-orchid,,,Asparagales,Orchidaceae,Caladenia,behrii,,Orchid,Endangered,,Endangered,No,South Australia,Mount Lofty Ranges,-34.88766404,138.7623028
4774,Caladenia_behrii,Pink-lipped Spider-orchid,,,Asparagales,Orchidaceae,Caladenia,behrii,,Orchid,Endangered,,Endangered,No,South Australia,Mount Lofty Ranges,-34.88766404,138.7623028
4775,Caladenia_behrii,Pink-lipped Spider-orchid,,,Asparagales,Orchidaceae,Caladenia,behrii,,Orchid,Endangered,,Endangered,No,South Australia,Mount Lofty Ranges,-34.88766404,138.7623028
4776,Caladenia_behrii,Pink-lipped Spider-orchid,,,Asparagales,Orchidaceae,Caladenia,behrii,,Orchid,Endangered,,Endangered,No,South Australia,Mount Lofty Ranges,-34.88766404,138.7623028
4777,Caladenia_behrii,Pink-lipped Spider-orchid,,,Asparagales,Orchidaceae,Caladenia,behrii,,Orchid,Endangered,,Endangered,No,South Australia,Mount Lofty Ranges,-34.88766404,138.7623028
4778,Caladenia_behrii,Pink-lipped Spider-orchid,,,Asparagales,Orchidaceae,Caladenia,behrii,,Orchid,Endangered,,Endangered,No,South Australia,Mount Lofty Ranges,-34.88766404,138.7623028
4779,Caladenia_caudata,Tailed Spider-orchid,,,Asparagales,Orchidaceae,Caladenia,caudata,,Orchid,Vulnerable,,Vulnerable,No,Tasmania,Northern Slopes,-41.28197086,146.1451601
4780,Caladenia_colorata,"Coloured Spider-orchid, Small Western Spider-orchid, Painted Spider-orchid",,,Asparagales,Orchidaceae,Caladenia,colorata,,Orchid,Endangered,,Endangered,No,South Australia,Tintinara,-35.97157537,139.9875087
4781,Caladenia_colorata,"Coloured Spider-orchid, Small Western Spider-orchid, Painted Spider-orchid",,,Asparagales,Orchidaceae,Caladenia,colorata,,Orchid,Endangered,,Endangered,No,South Australia,Fleurieu,-35.33131139,138.668376
4782,Caladenia_colorata,"Coloured Spider-orchid, Small Western Spider-orchid, Painted Spider-orchid",,,Asparagales,Orchidaceae,Caladenia,colorata,,Orchid,Endangered,,Endangered,No,South Australia,Fleurieu,-35.33131139,138.668376
4783,Caladenia_colorata,"Coloured Spider-orchid, Small Western Spider-orchid, Painted Spider-orchid",,,Asparagales,Orchidaceae,Caladenia,colorata,,Orchid,Endangered,,Endangered,No,South Australia,Tintinara,-35.97157537,139.9875087
4784,Caladenia_colorata,"Coloured Spider-orchid, Small Western Spider-orchid, Painted Spider-orchid",,,Asparagales,Orchidaceae,Caladenia,colorata,,Orchid,Endangered,,Endangered,No,South Australia,Murray Lakes and Coorong,-35.77465865,139.2177927
4785,Caladenia_colorata,"Coloured Spider-orchid, Small Western Spider-orchid, Painted Spider-orchid",,,Asparagales,Orchidaceae,Caladenia,colorata,,Orchid,Endangered,,Endangered,No,South Australia,Murray Lakes and Coorong,-35.77465865,139.2177927
4786,Caladenia_colorata,"Coloured Spider-orchid, Small Western Spider-orchid, Painted Spider-orchid",,,Asparagales,Orchidaceae,Caladenia,colorata,,Orchid,Endangered,,Endangered,No,South Australia,Murray Lakes and Coorong,-35.77465865,139.2177927
4787,Caladenia_colorata,"Coloured Spider-orchid, Small Western Spider-orchid, Painted Spider-orchid",,,Asparagales,Orchidaceae,Caladenia,colorata,,Orchid,Endangered,,Endangered,No,South Australia,Murray Lakes and Coorong,-35.77465865,139.2177927
4788,Caladenia_colorata,"Coloured Spider-orchid, Small Western Spider-orchid, Painted Spider-orchid",,,Asparagales,Orchidaceae,Caladenia,colorata,,Orchid,Endangered,,Endangered,No,South Australia,Murray Lakes and Coorong,-35.77465865,139.2177927
4789,Caladenia_colorata,"Coloured Spider-orchid, Small Western Spider-orchid, Painted Spider-orchid",,,Asparagales,Orchidaceae,Caladenia,colorata,,Orchid,Endangered,,Endangered,No,South Australia,Murray Lakes and Coorong,-35.77465865,139.2177927
4790,Caladenia_colorata,"Coloured Spider-orchid, Small Western Spider-orchid, Painted Spider-orchid",,,Asparagales,Orchidaceae,Caladenia,colorata,,Orchid,Endangered,,Endangered,No,South Australia,Tintinara,-35.97157537,139.9875087
4791,Caladenia_colorata,"Coloured Spider-orchid, Small Western Spider-orchid, Painted Spider-orchid",,,Asparagales,Orchidaceae,Caladenia,colorata,,Orchid,Endangered,,Endangered,No,South Australia,Murray Lakes and Coorong,-35.77465865,139.2177927
4792,Caladenia_colorata,"Coloured Spider-orchid, Small Western Spider-orchid, Painted Spider-orchid",,,Asparagales,Orchidaceae,Caladenia,colorata,,Orchid,Endangered,,Endangered,No,South Australia,Tintinara,-35.97157537,139.9875087
4793,Caladenia_colorata,"Coloured Spider-orchid, Small Western Spider-orchid, Painted Spider-orchid",,,Asparagales,Orchidaceae,Caladenia,colorata,,Orchid,Endangered,,Endangered,No,South Australia,Fleurieu,-35.33131139,138.668376
4794,Caladenia_colorata,"Coloured Spider-orchid, Small Western Spider-orchid, Painted Spider-orchid",,,Asparagales,Orchidaceae,Caladenia,colorata,,Orchid,Endangered,,Endangered,No,South Australia,Murray Mallee,-34.75516376,139.9321759
4795,Caladenia_colorata,"Coloured Spider-orchid, Small Western Spider-orchid, Painted Spider-orchid",,,Asparagales,Orchidaceae,Caladenia,colorata,,Orchid,Endangered,,Endangered,No,South Australia,Fleurieu,-35.33131139,138.668376
4796,Caladenia_colorata,"Coloured Spider-orchid, Small Western Spider-orchid, Painted Spider-orchid",,,Asparagales,Orchidaceae,Caladenia,colorata,,Orchid,Endangered,,Endangered,No,South Australia,Murray Lakes and Coorong,-35.77465865,139.2177927
4797,Caladenia_colorata,"Coloured Spider-orchid, Small Western Spider-orchid, Painted Spider-orchid",,,Asparagales,Orchidaceae,Caladenia,colorata,,Orchid,Endangered,,Endangered,No,South Australia,Murray Lakes and Coorong,-35.77465865,139.2177927
4798,Caladenia_colorata,"Coloured Spider-orchid, Small Western Spider-orchid, Painted Spider-orchid",,,Asparagales,Orchidaceae,Caladenia,colorata,,Orchid,Endangered,,Endangered,No,South Australia,Murray Lakes and Coorong,-35.77465865,139.2177927
4799,Caladenia_colorata,"Coloured Spider-orchid, Small Western Spider-orchid, Painted Spider-orchid",,,Asparagales,Orchidaceae,Caladenia,colorata,,Orchid,Endangered,,Endangered,No,South Australia,Fleurieu,-35.33131139,138.668376
4800,Caladenia_colorata,"Coloured Spider-orchid, Small Western Spider-orchid, Painted Spider-orchid",,,Asparagales,Orchidaceae,Caladenia,colorata,,Orchid,Endangered,,Endangered,No,South Australia,Murray Lakes and Coorong,-35.77465865,139.2177927
4801,Caladenia_colorata,"Coloured Spider-orchid, Small Western Spider-orchid, Painted Spider-orchid",,,Asparagales,Orchidaceae,Caladenia,colorata,,Orchid,Endangered,,Endangered,No,South Australia,Fleurieu,-35.33131139,138.668376
4802,Caladenia_colorata,"Coloured Spider-orchid, Small Western Spider-orchid, Painted Spider-orchid",,,Asparagales,Orchidaceae,Caladenia,colorata,,Orchid,Endangered,,Endangered,No,South Australia,Fleurieu,-35.33131139,138.668376
4803,Caladenia_colorata,"Coloured Spider-orchid, Small Western Spider-orchid, Painted Spider-orchid",,,Asparagales,Orchidaceae,Caladenia,colorata,,Orchid,Endangered,,Endangered,No,South Australia,Fleurieu,-35.33131139,138.668376
4804,Caladenia_colorata,"Coloured Spider-orchid, Small Western Spider-orchid, Painted Spider-orchid",,,Asparagales,Orchidaceae,Caladenia,colorata,,Orchid,Endangered,,Endangered,No,South Australia,Fleurieu,-35.33131139,138.668376
4805,Caladenia_colorata,"Coloured Spider-orchid, Small Western Spider-orchid, Painted Spider-orchid",,,Asparagales,Orchidaceae,Caladenia,colorata,,Orchid,Endangered,,Endangered,No,South Australia,Fleurieu,-35.33131139,138.668376
4806,Caladenia_colorata,"Coloured Spider-orchid, Small Western Spider-orchid, Painted Spider-orchid",,,Asparagales,Orchidaceae,Caladenia,colorata,,Orchid,Endangered,,Endangered,No,South Australia,Fleurieu,-35.33131139,138.668376
4807,Caladenia_gladiolata,"Bayonet Spider-orchid, Clubbed Spider-orchid",,,Asparagales,Orchidaceae,Caladenia,gladiolata,,Orchid,Endangered,,Endangered,No,South Australia,Southern Flinders,-32.48331644,138.2653766
4808,Caladenia_gladiolata,"Bayonet Spider-orchid, Clubbed Spider-orchid",,,Asparagales,Orchidaceae,Caladenia,gladiolata,,Orchid,Endangered,,Endangered,No,South Australia,Southern Flinders,-32.48331644,138.2653766
4809,Caladenia_gladiolata,"Bayonet Spider-orchid, Clubbed Spider-orchid",,,Asparagales,Orchidaceae,Caladenia,gladiolata,,Orchid,Endangered,,Endangered,No,South Australia,Southern Flinders,-32.48331644,138.2653766
4810,Caladenia_gladiolata,"Bayonet Spider-orchid, Clubbed Spider-orchid",,,Asparagales,Orchidaceae,Caladenia,gladiolata,,Orchid,Endangered,,Endangered,No,South Australia,Southern Flinders,-32.48331644,138.2653766
4811,Caladenia_gladiolata,"Bayonet Spider-orchid, Clubbed Spider-orchid",,,Asparagales,Orchidaceae,Caladenia,gladiolata,,Orchid,Endangered,,Endangered,No,South Australia,Southern Flinders,-32.48331644,138.2653766
4812,Caladenia_gladiolata,"Bayonet Spider-orchid, Clubbed Spider-orchid",,,Asparagales,Orchidaceae,Caladenia,gladiolata,,Orchid,Endangered,,Endangered,No,South Australia,Southern Flinders,-32.48331644,138.2653766
4813,Caladenia_gladiolata,"Bayonet Spider-orchid, Clubbed Spider-orchid",,,Asparagales,Orchidaceae,Caladenia,gladiolata,,Orchid,Endangered,,Endangered,No,South Australia,Southern Flinders,-32.48331644,138.2653766
4814,Caladenia_intuta,Ghost Spider-orchid,,,Asparagales,Orchidaceae,Caladenia,intuta,,Orchid,Critically Endangered,,Critically Endangered,No,South Australia,Southern Yorke,-34.95748829,137.4743807
4815,Caladenia_intuta,Ghost Spider-orchid,,,Asparagales,Orchidaceae,Caladenia,intuta,,Orchid,Critically Endangered,,Critically Endangered,No,South Australia,Southern Yorke,-34.95748829,137.4743807
4816,Caladenia_intuta,Ghost Spider-orchid,,,Asparagales,Orchidaceae,Caladenia,intuta,,Orchid,Critically Endangered,,Critically Endangered,No,South Australia,Southern Yorke,-34.95748829,137.4743807
4817,Caladenia_intuta,Ghost Spider-orchid,,,Asparagales,Orchidaceae,Caladenia,intuta,,Orchid,Critically Endangered,,Critically Endangered,No,South Australia,Southern Yorke,-34.95748829,137.4743807
4818,Caladenia_intuta,Ghost Spider-orchid,,,Asparagales,Orchidaceae,Caladenia,intuta,,Orchid,Critically Endangered,,Critically Endangered,No,South Australia,Southern Yorke,-34.95748829,137.4743807
4819,Caladenia_intuta,Ghost Spider-orchid,,,Asparagales,Orchidaceae,Caladenia,intuta,,Orchid,Critically Endangered,,Critically Endangered,No,South Australia,Southern Yorke,-34.95748829,137.4743807
4820,Caladenia_intuta,Ghost Spider-orchid,,,Asparagales,Orchidaceae,Caladenia,intuta,,Orchid,Critically Endangered,,Critically Endangered,No,South Australia,Southern Yorke,-34.95748829,137.4743807
4821,Caladenia_intuta,Ghost Spider-orchid,,,Asparagales,Orchidaceae,Caladenia,intuta,,Orchid,Critically Endangered,,Critically Endangered,No,South Australia,Southern Yorke,-34.95748829,137.4743807
4822,Caladenia_macroclavia,Large-club Spider-orchid,,,Asparagales,Orchidaceae,Caladenia,macroclavia,,Orchid,Endangered,,Endangered,No,South Australia,Southern Yorke,-34.95748829,137.4743807
4823,Caladenia_macroclavia,Large-club Spider-orchid,,,Asparagales,Orchidaceae,Caladenia,macroclavia,,Orchid,Endangered,,Endangered,No,South Australia,Southern Yorke,-34.95748829,137.4743807
4824,Caladenia_macroclavia,Large-club Spider-orchid,,,Asparagales,Orchidaceae,Caladenia,macroclavia,,Orchid,Endangered,,Endangered,No,South Australia,Southern Yorke,-34.95748829,137.4743807
4825,Caladenia_rigida,Stiff White Spider-orchid,,,Asparagales,Orchidaceae,Caladenia,rigida,,Orchid,Endangered,,Endangered,No,South Australia,Mount Lofty Ranges,-34.88766404,138.7623028
4826,Caladenia_rigida,Stiff White Spider-orchid,,,Asparagales,Orchidaceae,Caladenia,rigida,,Orchid,Endangered,,Endangered,No,South Australia,Mount Lofty Ranges,-34.88766404,138.7623028
4827,Caladenia_rigida,Stiff White Spider-orchid,,,Asparagales,Orchidaceae,Caladenia,rigida,,Orchid,Endangered,,Endangered,No,South Australia,Mount Lofty Ranges,-34.88766404,138.7623028
4828,Caladenia_rigida,Stiff White Spider-orchid,,,Asparagales,Orchidaceae,Caladenia,rigida,,Orchid,Endangered,,Endangered,No,South Australia,Mount Lofty Ranges,-34.88766404,138.7623028
4829,Caladenia_rigida,Stiff White Spider-orchid,,,Asparagales,Orchidaceae,Caladenia,rigida,,Orchid,Endangered,,Endangered,No,South Australia,Mount Lofty Ranges,-34.88766404,138.7623028
4830,Caladenia_rigida,Stiff White Spider-orchid,,,Asparagales,Orchidaceae,Caladenia,rigida,,Orchid,Endangered,,Endangered,No,South Australia,Mount Lofty Ranges,-34.88766404,138.7623028
4831,Caladenia_rigida,Stiff White Spider-orchid,,,Asparagales,Orchidaceae,Caladenia,rigida,,Orchid,Endangered,,Endangered,No,South Australia,Mount Lofty Ranges,-34.88766404,138.7623028
4832,Caladenia_rigida,Stiff White Spider-orchid,,,Asparagales,Orchidaceae,Caladenia,rigida,,Orchid,Endangered,,Endangered,No,South Australia,Mount Lofty Ranges,-34.88766404,138.7623028
4833,Caladenia_tessellata,"Thick-lipped Spider-orchid, Daddy Long-legs",,,Asparagales,Orchidaceae,Caladenia,tessellata,,Orchid,Vulnerable,,Vulnerable,No,New South Wales,Bungonia,-34.87182416,149.9592602
4834,Caladenia_tessellata,"Thick-lipped Spider-orchid, Daddy Long-legs",,,Asparagales,Orchidaceae,Caladenia,tessellata,,Orchid,Vulnerable,,Vulnerable,No,New South Wales,Ettrema,-34.98189202,150.298742
4835,Caladenia_woolcockiorum,Woolcock's Spider-orchid,,,Asparagales,Orchidaceae,Caladenia,woolcockiorum,,Orchid,Vulnerable,,Vulnerable,No,South Australia,Southern Flinders,-32.48331644,138.2653766
4836,Caladenia_woolcockiorum,Woolcock's Spider-orchid,,,Asparagales,Orchidaceae,Caladenia,woolcockiorum,,Orchid,Vulnerable,,Vulnerable,No,South Australia,Southern Flinders,-32.48331644,138.2653766
4837,Caladenia_woolcockiorum,Woolcock's Spider-orchid,,,Asparagales,Orchidaceae,Caladenia,woolcockiorum,,Orchid,Vulnerable,,Vulnerable,No,South Australia,Southern Flinders,-32.48331644,138.2653766
4838,Caladenia_woolcockiorum,Woolcock's Spider-orchid,,,Asparagales,Orchidaceae,Caladenia,woolcockiorum,,Orchid,Vulnerable,,Vulnerable,No,South Australia,Southern Flinders,-32.48331644,138.2653766
4839,Caladenia_woolcockiorum,Woolcock's Spider-orchid,,,Asparagales,Orchidaceae,Caladenia,woolcockiorum,,Orchid,Vulnerable,,Vulnerable,No,South Australia,Southern Flinders,-32.48331644,138.2653766
4840,Caladenia_woolcockiorum,Woolcock's Spider-orchid,,,Asparagales,Orchidaceae,Caladenia,woolcockiorum,,Orchid,Vulnerable,,Vulnerable,No,South Australia,Southern Flinders,-32.48331644,138.2653766
4841,Caladenia_xanthochila,Yellow-lip Spider-orchid,,,Asparagales,Orchidaceae,Caladenia,xanthochila,,Orchid,Endangered,,Endangered,No,South Australia,Broughton,-33.59852723,138.730096
4842,Caladenia_xanthochila,Yellow-lip Spider-orchid,,,Asparagales,Orchidaceae,Caladenia,xanthochila,,Orchid,Endangered,,Endangered,No,South Australia,Broughton,-33.59852723,138.730096
4843,Caladenia_xanthochila,Yellow-lip Spider-orchid,,,Asparagales,Orchidaceae,Caladenia,xanthochila,,Orchid,Endangered,,Endangered,No,South Australia,Broughton,-33.59852723,138.730096
4844,Caladenia_xanthochila,Yellow-lip Spider-orchid,,,Asparagales,Orchidaceae,Caladenia,xanthochila,,Orchid,Endangered,,Endangered,No,South Australia,Broughton,-33.59852723,138.730096
